col1,SOURCE_ID,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gaia_G,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,Gaia_Bp,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,Gaia_Rp,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,original_psc_source_id,designation,allwise_oid,allwise_oid_2,Jmag,Hmag,Kmag,ph_qual,W1,W2,W3,W4,wise_phq,Gaia_G-Gaia_Bp,Gaia_G-Gaia_Rp,Gaia_Bp-Gaia_Rp,Jmag-Hmag,Jmag-Kmag,Hmag-Kmag,W1-W2,W1-W3,W1-W4,W2-W3,W2-W4,W3-W4,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra_x,pmdec_x,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B_x,V,R_x,J,H,K,u,g,r_xa,i,z,angDist
175718,2060968614233634816,1636148068921376768,Gaia DR3 2060968614233634816,2060968614233634816,1723434881,2016.0,305.3535297884628,0.010533219,37.38002992540853,0.013045176,0.6159474879863872,0.015237718,40.422554,7.319776,-3.630928904401692,0.015087829,-6.355743468863476,0.016265025,-0.045532044,0.0645328,-0.09652795,-0.053173028,0.06365789,-0.08466652,-0.2824265,-0.32050526,-0.009291911,-0.002329825,393,393,391,2,2.6895962,1315.4639,0.121373765,23.60269,31,False,1.3779279,,,,,,,,45,26,0.02291934,48,19,0,0.013012063,108.10404,0,0,1.0974551,,,,,,,,,False,398,465739.9090836031,1568.5378,296.92615,11.517008,45,156106.0078249457,1582.682,98.63384,12.354993,44,461516.8384716268,4430.041,104.17891,10.587426,1.3261111,0,0,0,0,0,1.7675667,0.83798504,0.92958164,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,75.6935339550559,0.3585798889250282,322.4750030627986,54.56755870405553,False,False,0,True,True,False,False,False,True,True,False,1.0232258e-13,5.1109616e-13,0.99997026,25512.363,25085.604,25974.373,3.8488,3.8236,3.8779,0.0335,0.0076,0.0778,1522.5344,1490.1938,1556.9404,4.6518,4.6416,4.6614,3.9785,3.9686,3.9884,2.2072,2.2013,2.2131,OB,20212485+3722482,20212485+3722482,596096055,596096055,9.474,9.108,8.86,AAA,7.487,7.086,6.11,4.814,AAAA,-0.83798504,0.92958164,1.7675667,0.36600018,0.6140003,0.24800014,0.4009999999999998,1.3769999999999998,2.673,0.976,2.272,1.2960000000000005,EM* VES  203,305.3535500967,37.3800581732,0.0,0.0,90.0, Be*,24,20 21 24.85202,+37 22 48.2094,A,2020yCat.1350....0G,Be*,*|Be*|Em*|NIR|V*,-65.6,6.8,-0.0002188,2.27e-05,B0.5V,,0.6159,0.0152,-3.631,-6.356,0.015,0.016,90.0,,,,13.42,12.141,,9.474,9.108,8.86,,,,,,0.117116
27486,5542031326950678784,1636148068921376768,Gaia DR3 5542031326950678784,5542031326950678784,453468318,2016.0,125.52164885852592,0.015522699,-37.50745622709535,0.018175915,0.6200684498763498,0.020840384,29.753216,5.5261965,-4.274971919805953,0.019897385,3.501922963469115,0.023958815,0.095832214,-0.012513092,-0.15209603,0.08424304,0.1055076,0.080367476,-0.26482746,0.067960985,-0.17552385,0.14276637,433,433,429,4,-1.0177361,2373.2363,0.20751335,61.65787,95,False,,1.6430048,0.005040791,0.057924185,-0.13588874,-0.09618765,-0.07125658,0.22292726,49,27,0.034210864,53,22,0,0.010743081,140.27501,0,0,0.9644357,,,,,,,,,False,445,3084422.823989333,1054.1476,2925.9875,9.464432,47,1981365.3585333824,1034.9006,1914.5465,9.59613,45,1664449.0071849988,551.0462,3020.5254,9.194719,1.1820086,0,21,0,18,0,0.40141106,0.13169861,0.26971245,22.527184,2.5568213,1.0,10.0,7.0,9.0,93.22645,2.7287269,0.035151623,562.21967,22.183685,7750.0,3.5,-1.5,555.0,,,,9.057619,0.012820046,2.0,108.82146,NOT_AVAILABLE,255.87430930636856,-0.3214947817011173,142.77394950082402,-54.63130713788332,False,False,0,True,True,True,False,False,False,True,False,3.2099718e-09,5.137983e-13,0.9999259,,,,,,,,,,,,,,,,,,,,,,,08220519-3730270,08220519-3730270,163184848,163184848,8.853,8.779,8.563,AAA,8.152,7.752,6.408,5.143,AAAA,-0.13169861,0.26971245,0.40141106,0.073999405,0.28999996,0.21600056,0.3999999999999994,1.7439999999999989,3.0089999999999995,1.3439999999999994,2.609,1.2650000000000006,CD-37  4605,125.5216728097,-37.5074717912,0.0,0.0,90.0, Em*,9,08 22 05.20147,-37 30 26.8984,A,2020yCat.1350....0G,EmLine*,*|Em*|NIR,,,,,B7e,,0.6201,0.0208,-4.275,3.502,0.02,0.024,90.0,,,,9.77,9.548,,8.85,8.779,8.563,,,,,,0.088419
8242,183709705601742592,1636148068921376768,Gaia DR3 183709705601742592,183709705601742592,563791154,2016.0,81.43659742487554,0.024719251,35.64718449042208,0.01802937,0.8841244441874394,0.028929397,30.561453,3.034539,-0.5848170170961666,0.034976255,-2.977652702538703,0.023604406,-0.12091696,-0.003355232,-0.14534242,0.2709536,-0.25018865,0.24951348,-0.3832049,0.25782713,0.19834742,-0.3139967,273,273,271,2,-0.87955797,685.56555,0.15727985,15.583458,31,False,1.6568419,,,,,,,,31,16,0.050857127,31,11,4,0.044590186,78.56149,0,0,0.9608729,,,,,,,,,False,271,10263886.272167085,65960.78,155.6059,8.159087,30,6637014.42474666,123450.83,53.762413,8.28361,30,5969100.834604959,141817.39,42.09005,7.808123,1.228201,0,0,0,0,0,0.47548723,0.12452316,0.35096407,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,172.08660838295387,0.090965746688025,82.88268325260421,12.419235798121033,True,False,0,True,True,False,False,False,True,True,False,0.76555204,3.883358e-08,0.00076204573,33824.477,33735.164,33870.26,4.0892,4.0694,4.1108,-0.9797,-0.9953,-0.9475,1043.7252,1010.6005,1074.2491,1.787,1.7838,1.7899,1.7271,1.7242,1.7298,0.9474,0.9458,0.949,OB,05254477+3538499,05254477+3538499,587248988,587248988,7.935,7.851,7.648,AAA,7.061,6.664,5.651,4.873,AAAA,-0.12452316,0.35096407,0.47548723,0.08400011,0.28700018,0.20300007,0.3970000000000002,1.41,2.188,1.013,1.7909999999999997,0.7779999999999996,HD  35345,81.4366006234,35.6471977244,0.0,0.0,90.0, Be*,60,05 25 44.78415,+35 38 49.9118,A,2020yCat.1350....0G,Be*,*|Be*|Em*|NIR|UV|V*,-499.792,0.003,-0.0016657,0.0,B1Vpe,,0.8841,0.0289,-0.585,-2.978,0.035,0.024,90.0,,,,8.54,8.43,,7.935,7.851,7.648,,,,,,0.048553
127423,5863533199843070208,1636148068921376768,Gaia DR3 5863533199843070208,5863533199843070208,920088908,2016.0,195.3211964950643,0.008986629,-61.60184481322823,0.010867294,0.5395135891716509,0.014079693,38.31856,4.3471093,-4.340692264055244,0.012104981,-0.236113209203886,0.015209818,0.2530873,-0.061094586,-0.21022312,0.0079173995,-0.035662398,0.033770356,-0.023434358,0.039974816,0.055137783,0.38718262,494,494,492,2,0.5570279,954.85223,0.08930236,10.297583,31,True,1.291171,,,,,,,,57,28,0.022806223,64,22,0,0.059325956,179.39552,0,0,1.0172129,,,,,,,,,False,401,164389.83399123716,130.02446,1264.2993,12.647679,46,35856.824502270545,118.0325,303.78772,13.952112,43,195615.78421508768,531.60004,367.9755,11.519385,1.4080713,0,0,0,0,0,2.4327269,1.3044329,1.128294,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,304.10270102486777,1.247518814190948,225.40396078266272,-49.208199079260886,False,False,0,True,True,False,False,False,False,True,False,1.0209862e-13,5.099775e-13,0.9999925,,,,,,,,,,,,,,,,,,,,,,,13011709-6136065,13011709-6136065,51339751,51339751,9.798,9.297,9.04,AAA,8.017,7.611,6.893,4.883,AAAA,-1.3044329,1.128294,2.4327269,0.5010004,0.7580004,0.25699997,0.4059999999999997,1.1239999999999997,3.1339999999999995,0.718,2.728,2.01,V* V850 Cen,195.3212370588,-61.6018437638,0.0,0.0,90.0, HXB,346,13 01 17.09689,-61 36 06.6375,A,2020yCat.1350....0G,HighMassXBin,*|Em*|HXB|NIR|V*|X|gam,,,,,B2Vne,,0.5395,0.0141,-4.341,-0.236,0.012,0.015,90.0,,,,15.6,14.4,,9.798,9.297,9.04,,,,,,0.069554
142210,4255266649881792640,1636148068921376768,Gaia DR3 4255266649881792640,4255266649881792640,1573777328,2016.0,283.0175095184571,0.012128845,-3.9657781269805374,0.011275106,0.3099228418342653,0.014403787,21.51676,3.4699247,-1.3033692241255217,0.014638455,-3.2158367132297085,0.012648075,-0.099301256,0.26997238,-0.16765669,0.011293239,-0.37728727,0.024286065,-0.22239995,-0.14145936,0.12946004,0.10459754,214,214,213,1,-2.235088,260.4656,0.037725125,1.3953454,31,True,1.4935917,,,,,,,,24,16,0.020699434,25,9,0,0.029521229,87.93889,0,0,0.89089984,,,,,,,,,False,213,231357.728088366,1085.5474,213.12541,12.276657,25,109187.56440148936,1616.8552,67.53082,12.74311,23,182199.34548295377,2597.4194,70.14629,11.596528,1.2594647,0,0,0,1,0,1.1465816,0.4664526,0.68012905,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,29.473031116732752,-1.9475693939230083,283.73616762956726,18.85492198981466,False,False,0,True,True,False,True,False,True,True,False,1.5692415e-09,1.294269e-10,0.99998176,32827.027,31045.398,33711.914,4.3262,4.1991,4.3467,-0.9693,-0.9923,-0.9181,2739.358,2453.151,2935.9177,3.2227,3.1938,3.2313,2.9388,2.9097,2.9469,1.6228,1.6054,1.6277,OB,18520420-0357567,18520420-0357567,361282118,361282118,10.758,10.467,10.217,AAA,9.999,9.635,8.29,6.545,AAAA,-0.4664526,0.68012905,1.1465816,0.29100037,0.54100037,0.25,0.3640000000000007,1.7090000000000014,3.4540000000000006,1.3450000000000006,3.09,1.7449999999999992,GSC 05122-01254,283.0175153251,-3.9657638344,0.0,0.0,90.0, Em*,1,18 52 04.20368,-03 57 56.7498,A,2020yCat.1350....0G,EmLine*,*|Em*|NIR,,,,,,,0.3099,0.0144,-1.303,-3.216,0.015,0.013,90.0,,,,,13.0,,10.758,10.467,10.217,,,,,,0.055519
34008,5614765429873949440,1636148068921376768,Gaia DR3 5614765429873949440,5614765429873949440,298931355,2016.0,117.03340926521965,0.0077580377,-24.028139603521726,0.009296656,0.3282838109450408,0.01385681,23.691154,3.4886174,-2.0605642799517465,0.009544516,2.815053588724999,0.012501386,0.12833078,0.021724,-0.525526,0.011449301,0.038853563,-0.040771514,-0.14560457,0.057065353,-0.15531066,-0.015145631,670,670,657,13,2.9031656,1660.9153,0.09600921,19.285898,31,True,1.5935524,,,,,,,,76,26,0.017450089,82,46,2,0.012957935,58.166668,0,0,1.0809388,,,,,,,,,False,684,963002.525491002,382.29553,2519.0002,10.728298,76,552328.9551662765,515.98303,1070.4402,10.9830475,75,610166.3094637353,922.31,661.5632,10.284275,1.207157,0,0,0,0,0,0.69877243,0.2547493,0.44402313,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,240.6040425327953,0.7662816884451665,125.38538667128869,-44.20267728292,False,False,0,True,True,False,False,False,False,True,False,2.2948151e-07,5.3353405e-13,0.99982035,,,,,,,,,,,,,,,,,,,,,,,07480802-2401410,07480802-2401410,240875423,240875423,9.859,9.703,9.485,AAA,9.074,8.672,7.864,7.143,AAAA,-0.2547493,0.44402313,0.69877243,0.15600014,0.37400055,0.21800041,0.4019999999999992,1.21,1.931,0.8080000000000007,1.5290000000000008,0.7210000000000001,CD-23  6234,117.0334192922,-24.0281521149,0.0,0.0,90.0, Em*,10,07 48 08.02063,-24 01 41.3476,A,2020yCat.1350....0G,EmLine*,*|Em*|NIR,,,,,OB-e,,0.3283,0.0139,-2.061,2.815,0.01,0.013,90.0,,,,11.23,10.84,10.85,9.859,9.703,9.485,,11.03,10.68,10.58,,0.055818
78903,5962022744204040448,1636148068921376768,Gaia DR3 5962022744204040448,5962022744204040448,1719132998,2016.0,261.8235701236028,0.015857704,-38.54492994374888,0.012391584,0.4083226863793384,0.018069148,22.597784,2.4242756,-0.6232267257952394,0.02163193,-2.342797555109482,0.015184955,0.1290818,-0.07660509,-0.17859696,-0.2345768,-0.32051298,-0.2179893,-0.38331077,-0.09245609,0.24152298,0.25515592,244,0,244,0,3.7197118,316.0807,0.028656023,0.48764336,31,False,1.3998387,,,,,,,,28,17,0.03122402,29,11,0,0.030181903,18.407093,0,0,1.1734011,0.21466237,0.31947392,0.26956904,0.52449507,-125.51197,1.8639233,-28.492933,-40.69221,False,240,81511.94388115754,31.919174,2553.6985,13.409314,27,29677.341869786724,44.901196,660.9477,14.157479,27,77052.8735617516,68.90463,1118.2539,12.530924,1.3093812,0,27,0,27,0,1.6265554,0.74816513,0.8783903,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,349.85396435448985,-1.964329719514655,263.3780386265973,-15.293413584055608,False,False,0,True,True,False,False,False,False,True,False,1.0203155e-13,5.0964246e-13,0.9999991,,,,,,,,,,,,,,,,,,,,,,,17271765-3832417,17271765-3832417,157493546,157493546,11.309,10.974,10.844,AAA,10.432,10.049,7.833,3.817,AAAA,-0.74816513,0.8783903,1.6265554,0.33500004,0.46500015,0.13000011,0.3830000000000009,2.599,6.615,2.216,6.231999999999999,4.016,2MASS J17271765-3832417,261.823577,-38.544941,0.06,0.06,45.0, Y*?,1,17 27 17.65848,-38 32 41.7876,C,2003yCat.2246....0C,YSO_Candidate,MIR|NIR|Y*?,,,,,,,,,,,,,,,,,,,,11.309,10.974,10.844,,,,,,0.044262
135490,4069696781043565696,1636148068921376768,Gaia DR3 4069696781043565696,4069696781043565696,359692786,2016.0,271.2636549364599,0.013274802,-22.22987447543651,0.011097427,1.0154496001185858,0.016804732,60.426407,1.8875761,0.8132276540484729,0.01809381,-1.7034096044561835,0.012078624,-0.076084144,0.12090909,-0.06513802,-0.031091632,-0.34039158,-0.048898805,-0.45808038,-0.35087097,0.30164614,0.121449456,244,244,240,4,-5.1617713,296.9859,0.0333326,0.96261555,31,True,1.5838469,,,,,,,,28,15,0.025539784,30,12,0,0.05952584,3.1344066,1,0,0.7703189,,,,,,,,,False,239,1018803.9660876504,245.90079,4143.1504,10.66714,28,579308.1537405745,334.73657,1730.6389,10.931268,28,639661.284673194,299.92654,2132.7266,10.233021,1.1964711,0,14,0,14,0,0.69824696,0.26412773,0.43411922,-8.081911,1.4451607,1.0,12.0,4.0,9.0,58.95912,0.61923057,0.21747626,965.6266,11.674415,7250.0,3.5,0.5,555.0,115.05974,16.206305,7.0,10.065261,0.010886932,7.0,,NOT_AVAILABLE,7.999009864423005,-0.3960589366691145,271.16999096436444,1.2042743045861823,False,False,0,True,True,False,False,False,True,True,False,1.02383525e-10,5.1031596e-13,0.9999859,8609.033,8465.834,8639.923,3.5014,3.4775,3.5121,0.0185,0.0182,0.0188,930.0966,919.811,949.6814,1.279,1.2418,1.2866,1.1562,1.12,1.1635,0.6216,0.602,0.6257,A,18050327-2213475,18050327-2213475,251607526,251607526,9.682,9.407,9.237,AAA,8.736,8.343,6.967,5.593,AAAA,-0.26412773,0.43411922,0.69824696,0.27500057,0.4449997,0.16999912,0.3930000000000007,1.769000000000001,3.1430000000000007,1.3760000000000003,2.75,1.3739999999999997,HD 313679,271.2636510319,-22.2298669047,0.0,0.0,90.0, Y*?,3,18 05 03.27625,-22 13 47.5209,A,2020yCat.1350....0G,YSO_Candidate,*|MIR|NIR|Y*?,,,,,A5,,1.0154,0.0168,0.813,-1.703,0.018,0.012,90.0,,,,11.22,10.62,,9.682,9.407,9.237,,,,,,0.030201
63266,5258758820526692736,1636148068921376768,Gaia DR3 5258758820526692736,5258758820526692736,584783398,2016.0,153.59758218036322,0.016560722,-57.20700046578548,0.01631469,0.4925210337827985,0.019322954,25.48891,8.673012,-7.667268090298641,0.023273276,4.053903446962268,0.021465775,0.093312606,0.028233916,-0.22186658,0.08605545,0.26255757,0.14223187,-0.192857,0.1880436,-0.06573994,0.21283862,338,0,338,0,10.653241,691.9881,0.13893196,13.066233,31,False,1.4889987,,,,,,,,39,24,0.03440312,56,19,0,0.025893727,129.54971,0,0,1.4388915,0.11525081,0.1259138,0.070715964,0.25328222,-127.938194,-44.161755,-42.205517,-44.70306,False,450,68649.84409343751,18.446508,3721.563,13.595768,53,32068.162781332143,30.34355,1056.8362,14.073357,51,53301.34260314817,27.278797,1953.9476,12.93105,1.2435498,0,1,0,0,0,1.1423063,0.47758865,0.6647177,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,282.8855049233541,-0.5789041863794767,193.1595214902772,-60.119350922779816,False,False,1,True,True,False,False,False,False,True,False,3.7097884e-11,5.0968436e-13,0.99999833,,,,,,,,,,,,,,,,,,,,,,,10142343-5712253,10142343-5712253,67815045,67815045,12.035,11.771,11.651,AAA,11.123,10.737,8.03,4.647,AAAA,-0.47758865,0.6647177,1.1423063,0.26399994,0.38399982,0.119999886,0.3859999999999992,3.093,6.475999999999999,2.7070000000000007,6.09,3.382999999999999,UCAC4 164-042659,153.5976450962,-57.2070184836,0.0,0.0,90.0,   *,1,10 14 23.43482,-57 12 25.2665,A,2020yCat.1350....0G,Star,*|NIR,-60.998,5.125,-0.0002034,1.71e-05,,,0.4925,0.0193,-7.667,4.054,0.023,0.021,90.0,,,,14.613,13.85,13.682,12.035,11.771,11.651,,14.226,13.542,13.197,,0.138765
10777,233780159463806592,1636148068921376768,Gaia DR3 233780159463806592,233780159463806592,1182919680,2016.0,64.3181863811893,0.025430158,46.23054072758456,0.01976552,0.9258897629493624,0.032311976,28.654692,2.6072423,-1.0103477177025988,0.031994432,-2.4035202703305405,0.025420748,0.16127363,0.16502471,-0.13385414,0.326983,-0.099363156,0.31021422,0.019337215,-0.14585516,0.1261025,0.09979907,304,304,302,2,4.0722528,1249.5103,0.19836472,26.69021,31,False,1.6763744,,,,,,,,35,19,0.045257896,39,19,0,0.009128354,63.18333,0,0,1.1704736,,,,,,,,,True,335,13369145.908690296,33307.117,401.39008,7.8721075,38,8813117.820593383,43314.98,203.46582,7.9757185,37,7017972.29225322,75344.66,93.14492,7.632366,1.1841512,0,0,0,0,0,0.34335232,0.10361099,0.23974133,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,155.74263165937177,-3.1140296225567243,70.76579710983665,24.491438024289348,True,False,0,True,True,False,True,False,True,True,False,0.036617164,4.2803214e-09,8.399433e-05,23500.344,23252.0,23772.184,3.6878,3.6621,3.7173,0.0015,0.0001,0.0047,1064.2551,1030.5095,1097.0894,1.349,1.3439,1.3544,1.3077,1.3024,1.3133,0.7125,0.7095,0.7157,OB,04171637+4613500,04171637+4613500,638965604,638965604,7.46,7.388,7.274,AAA,6.281,5.899,5.269,4.524,AAAA,-0.10361099,0.23974133,0.34335232,0.07200003,0.18599987,0.11399984,0.3819999999999997,1.0119999999999996,1.7569999999999997,0.6299999999999999,1.375,0.7450000000000001,HD  26906,64.3181928725,46.2305514099,0.0,0.0,90.0, Be*,46,04 17 16.36629,+46 13 49.9851,A,2020yCat.1350....0G,Be*,*|**|Be*|Em*|NIR|V*,-13.0,3.7,-4.34e-05,1.23e-05,B7,,0.9259,0.0323,-1.01,-2.404,0.032,0.025,90.0,,,,8.15,7.98,,7.46,7.388,7.274,,,,,,0.041716
35275,5599824475601350144,1636148068921376768,Gaia DR3 5599824475601350144,5599824475601350144,592968889,2016.0,115.9835128612239,0.009305696,-28.9696209174554,0.012547727,0.260301102402805,0.014871895,17.502888,3.607516,-2.374835475360923,0.012393707,2.7155715785022334,0.015962232,0.12925705,-0.03461796,-0.113015905,0.108867,0.10484809,0.11992586,-0.18685095,0.10140587,-0.049164347,0.16609001,423,423,416,7,0.25168553,1254.5597,0.105087966,18.283255,31,False,1.6463176,,,,,,,,50,27,0.022605404,53,22,2,0.010619728,172.56058,0,0,1.0079781,,,,,,,,,False,426,1525012.101699337,1088.3658,1401.1943,10.229183,48,952616.8413332317,1322.2831,720.43335,10.391247,47,872531.90732777,1938.8528,450.02484,9.895942,1.1968094,0,0,0,0,0,0.49530506,0.1620636,0.33324146,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,244.40849385074824,-2.525171570918741,125.93157643539136,-49.2186770691032,True,False,0,True,True,False,True,False,True,True,False,0.36034593,1.962584e-08,0.00038512517,19987.56,19953.814,19997.11,3.2624,3.2475,3.272,0.1105,0.0345,0.1992,4224.176,4174.498,4307.6025,1.5959,1.5926,1.6006,1.522,1.5186,1.5267,0.8305,0.8286,0.8331,A,07435604-2858107,07435604-2858107,211747193,211747193,9.538,9.349,9.1,AAA,8.7,8.338,6.976,5.566,AAAA,-0.1620636,0.33324146,0.49530506,0.18900013,0.43799973,0.2489996,0.3620000000000001,1.7239999999999993,3.1339999999999995,1.3619999999999992,2.772,1.41,CD-28  4778,115.9835249256,-28.9696329867,0.0,0.0,90.0, Em*,14,07 43 56.04598,-28 58 10.6788,A,2020yCat.1350....0G,EmLine*,*|Em*|NIR,,,,,OB+e,,0.2603,0.0149,-2.375,2.716,0.012,0.016,90.0,,,,10.64,10.39,10.32,9.538,9.349,9.1,,10.43,10.29,10.19,,0.05772
22382,488037000706925568,1636148068921376768,Gaia DR3 488037000706925568,488037000706925568,1714643526,2016.0,52.161235845034085,0.008979122,64.3603759369265,0.008712326,0.3844674618427233,0.013063075,29.43162,0.9746287,0.9725720819274608,0.007957281,0.0632822027625617,0.011429249,-0.0517625,0.012751575,-0.836675,-0.09464446,0.13601317,0.003820832,-0.31611377,-0.04465041,-0.06467645,0.05528316,1014,1014,999,15,2.3804698,2359.9297,0.08585084,17.943346,95,False,,1.512096,0.0018610766,-0.05534671,0.07235739,0.013442177,-0.034185834,0.14568485,115,24,0.016232569,123,123,0,0.019072456,163.57082,0,0,1.0535474,,,,,,,,,False,1022,1157952.3049444077,1258.5459,920.0716,10.52814,114,567012.6525476413,2359.4392,240.3167,10.95456,113,864739.0393428416,1890.4387,457.4277,9.905683,1.2364514,0,1,0,0,0,1.0488777,0.4264202,0.6224575,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,138.94456215033628,6.492981313985207,68.44988741098675,43.7259146142035,False,False,0,True,True,False,False,False,False,True,False,1.8216856e-09,5.039002e-10,0.99998647,,,,,,,,,,,,,,,,,,,,,,,03283870+6421374,03283870+6421374,709480258,709480258,9.359,9.187,8.991,AAA,8.716,8.343,7.42,6.464,AAAA,-0.4264202,0.6224575,1.0488777,0.17199993,0.36800003,0.1960001,0.3729999999999993,1.2959999999999994,2.251999999999999,0.923,1.879,0.9559999999999996,EM* AS   73,52.1612258556,64.3603756557,0.0,0.0,90.0, Em*,10,03 28 38.69421,+64 21 37.3524,A,2020yCat.1350....0G,EmLine*,*|Em*|EmO|NIR,,,,,OB-,,0.3845,0.0131,0.973,0.063,0.008,0.011,90.0,,,,11.8,11.8,,9.359,9.187,8.991,,,,,,0.015594
42785,3108483031460251520,1636148068921376768,Gaia DR3 3108483031460251520,3108483031460251520,132457559,2016.0,108.39207734483796,0.020852724,-2.0775350788638582,0.0192966,0.9895226171588072,0.02412208,41.021446,2.317061,-1.6665085066845542,0.032616723,-1.6098200562907197,0.024779158,-0.03920312,-0.10660302,-0.026447173,-0.13918814,-0.19656236,-0.115982175,-0.022209497,-0.22803083,-0.06750861,0.11054156,186,186,184,2,-2.580823,673.90704,0.15017237,21.978952,31,False,1.7417183,,,,,,,,21,13,0.045699317,25,6,1,0.0815467,96.17828,0,0,0.8649739,,,,,,,,,False,202,4772858.696584221,4498.365,1061.0208,8.99042,21,3437991.9302118463,7984.41,430.5881,8.99778,20,2211950.8769808854,5006.129,441.84857,8.885957,1.1837649,0,0,0,0,0,0.11182308,0.0073595047,0.10446358,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,217.31245950845565,3.969124850656183,110.22961606663311,-24.234407785026825,False,False,0,False,False,False,True,False,True,True,False,3.4774643e-09,5.187146e-13,0.99992675,19580.998,19065.164,19922.51,3.9766,3.8883,4.1702,0.0386,-0.0923,0.411,1067.9111,818.6079,1215.3799,0.8321,0.8209,0.8381,0.8168,0.8053,0.823,0.4426,0.4362,0.4462,A,07133410-0204390,07133410-0204390,372535159,372535159,8.803,8.704,8.472,AAA,8.065,7.701,6.732,5.768,AAAA,-0.0073595047,0.10446358,0.11182308,0.09899998,0.33100033,0.23200035,0.3639999999999999,1.3329999999999993,2.297,0.9689999999999994,1.933,0.9640000000000004,HD  55606,108.3920847564,-2.0775279241,0.0,0.0,90.0, Be*,58,07 13 34.10034,-02 04 39.1005,A,2020yCat.1350....0G,Be*,*|Be*|Em*|NIR|Pu*|UV|bC?,589.362,0.023,0.0019678,1e-07,B0.5Vnnpe,,0.9895,0.0241,-1.667,-1.61,0.033,0.025,90.0,,,,9.01,9.04,,8.803,8.704,8.472,,,,,,0.037073
