source_id,ra,dec,parallax,Gaia_G-Gaia_Bp,Gaia_G-Gaia_Rp,Gaia_Bp-Gaia_Rp,Jmag-Hmag,Jmag-Kmag,Hmag-Kmag,W1-W2,Gaia_G,Gaia_Bp,Gaia_Rp,Jmag,Hmag,Kmag,W1,W2,prob_enn,prob_tomek,prob_smt,ponderacion
2175140321115394560,327.52653865026093,56.541028794512265,0.12504661965140304,-0.96507454,0.9809866,1.9460611,0.5619993,1.0319996,0.47000027,0.3600000000000012,13.675889,14.640964,12.694902,11.19,10.628,10.158,9.759,9.399,0.99949384,0.59118336,0.6767995,0.7558256
2174829842215140096,327.71007494759607,55.44977470861447,0.32635425512704264,-1.5513744,1.2086391,2.7600136,0.69299984,1.2099991,0.51699924,0.2959999999999994,13.363331,14.914705,12.154692,10.046,9.353,8.836,8.433,8.137,0.97439927,0.6266817,0.6307135,0.7439315
2171364082793429120,323.8570941385223,50.61272863515777,0.20857354011792434,-0.9356375,0.9698458,1.9054832,0.45899963,0.91399956,0.45499992,0.32099999999999973,13.652418,14.588056,12.682572,11.151,10.692,10.237,9.802,9.481,0.9055501,0.4951339,0.7487311,0.7164717
2003406775340416128,339.5820989769806,54.6844370257424,0.14528697150992362,-1.3352003,1.1226006,2.4578009,0.6129999,1.2820005,0.6690006,-0.12900000000000134,13.471112,14.806313,12.348512,10.449,9.836,9.167,8.979,9.108,0.9974732,0.97353077,0.9869479,0.985984
2005934002822131840,335.29562801461,55.262826095100465,0.22208821359061276,-0.2276802,0.41241455,0.64009476,0.5909996,1.2440004,0.65300083,0.5109999999999992,12.024462,12.252142,11.612047,11.019,10.428,9.775,8.862,8.351,0.9856294,0.9677325,0.95044506,0.9679356
2007876255752593664,336.9225924129087,57.68457760112147,0.12615871063973635,-0.67802334,0.820837,1.4988604,0.45200062,0.7539997,0.3019991,0.31400000000000006,11.815752,12.493775,10.994915,9.873,9.421,9.119,8.592,8.278,0.98274463,0.93743426,0.96187776,0.96068555
2200231829295508864,337.3253846894226,58.91778092698727,0.2964492907296378,-0.81668186,0.90274525,1.7194271,0.5089998,0.9569998,0.44799995,0.3540000000000001,11.407723,12.224405,10.504978,9.236,8.727,8.279,7.763,7.409,0.9489029,0.9318792,0.91871405,0.9331654
2198799852840788352,333.98946234424875,58.16010987266662,0.1730573781050212,-0.9989996,1.001895,2.0008945,0.51299953,0.87699986,0.36400032,0.29999999999999893,13.490804,14.489803,12.488909,10.983,10.47,10.106,9.684,9.384,0.81207687,0.8650193,0.8482523,0.8417828
2202839145015959296,330.57427868458336,59.37452216463946,0.15009935766378998,-0.7085047,0.8402462,1.5487509,0.40700054,0.8460007,0.43900013,0.36100000000000065,12.700818,13.409323,11.860572,10.737,10.33,9.891,9.401,9.04,0.9965209,0.73341846,0.7858552,0.8385982
2200176888072418176,337.2822486876626,58.64310536776845,0.26195503292421296,-0.6074352,0.77741814,1.3848534,0.35199928,0.71899986,0.36700058,0.34699999999999953,11.430851,12.038286,10.653433,9.563,9.211,8.844,8.462,8.115,0.6834647,0.8311308,0.809166,0.77458715
2207157275075625216,342.2800170229329,62.18565222146848,0.3440318878749264,-1.4647226,1.1740074,2.63873,0.70899963,1.2620001,0.55300045,0.34499999999999975,12.748119,14.212842,11.574112,9.578,8.869,8.316,7.777,7.432,0.99889743,0.9898583,0.97811663,0.9889574
2014597982637580544,342.9518595339878,60.384901473476724,0.278456526426266,-1.1250038,1.0576515,2.1826553,0.6019993,1.0959997,0.49400043,0.35299999999999976,12.089239,13.214243,11.031588,9.296,8.694,8.2,7.725,7.372,0.9981741,0.97745603,0.9675202,0.9810501
2207632676417049472,345.6180211499961,63.13269807089248,0.21399053805388768,-1.2116337,1.0966396,2.3082733,0.5680008,0.95000076,0.38199997,0.49799999999999933,12.872295,14.083929,11.775656,10.001,9.433,9.051,8.599,8.101,0.9931183,0.9653548,0.957472,0.9719817
2013735621926788608,348.6435514263434,59.83672606714014,0.29009358916857164,-0.37854862,0.5845213,0.9630699,0.2989998,0.599,0.3000002,0.19500000000000028,9.299931,9.678479,8.715409,7.944,7.645,7.345,6.953,6.758,0.976489,0.92466855,0.93008804,0.94374853
2008445459173186944,340.33231735222563,59.359568659464976,0.2979670132763689,-0.65431213,0.8434639,1.497776,0.51299953,0.93099976,0.41800022,0.3689999999999998,11.2078085,11.862121,10.364345,8.889,8.376,7.958,8.53,8.161,0.9873412,0.84867126,0.78077,0.8722608
2013500979276835584,343.9576742111324,59.10413114459055,0.31731376730758193,-0.90001297,0.95263577,1.8526487,0.6040001,1.0930004,0.48900032,0.4169999999999998,12.303697,13.20371,11.351061,9.937,9.333,8.844,8.477,8.06,0.91139865,0.87520456,0.76296353,0.8498556
2013612747200268672,345.56108018693146,59.61019120264306,0.300168358818883,-0.8846121,0.9200363,1.8046484,0.36800003,0.6419997,0.2739997,0.6239999999999997,9.967583,10.852195,9.047546,7.823,7.455,7.181,6.747,6.123,0.9414037,0.7369749,0.80885977,0.82907945
2014658898156674944,344.36507138883684,60.56579920981635,0.2345845274661399,-0.9054575,0.9618597,1.8673172,0.559,1.0669994,0.5079994,0.40499999999999936,12.950321,13.855779,11.9884615,10.096,9.537,9.029,8.741,8.336,0.99696916,0.8972945,0.57331806,0.8225272
2013993594841231232,347.86170972643544,60.204060524125964,0.27170300557222765,-1.0220966,1.0337648,2.0558615,0.6800003,1.2910004,0.61100006,0.43900000000000006,13.490292,14.512388,12.456527,10.585,9.905,9.294,8.847,8.408,0.91134655,0.7518189,0.5718746,0.7450134
2017011440720644224,353.0299744860489,64.39711572700975,0.13202105772770512,-1.1756382,1.082552,2.2581902,0.8330002,1.2529993,0.41999912,0.3949999999999996,12.740844,13.916482,11.658292,9.813,8.98,8.56,8.042,7.647,0.9981774,0.9359835,0.9575843,0.9639151
2012631506100502400,356.2028811215438,61.24038508177415,0.35199596615401485,-0.55332947,0.73432827,1.2876577,0.36600018,0.7600002,0.39400005,0.27500000000000036,9.921837,10.475166,9.187509,8.052,7.686,7.292,7.123,6.848,0.9892107,0.7820054,0.84265804,0.8712914
2016096994950049920,358.36134366484384,63.289892994376146,0.14479661950146494,-0.5364475,0.73020744,1.266655,0.4329996,0.9239998,0.49100018,0.37400000000000055,14.052276,14.588723,13.322068,11.559,11.126,10.635,10.739,10.365,0.9976299,0.7971062,0.73794824,0.8442281
465385308829108608,37.01514614521299,60.56656024602827,0.40420247348797284,-0.83783627,0.9343834,1.7722197,0.599,1.2530003,0.6540003,0.4400000000000004,11.762219,12.600056,10.827836,9.455,8.856,8.202,7.766,7.326,0.9951532,0.97823834,0.964897,0.9794295
514184452373659392,38.233488136946136,63.1052185427624,0.1435154619264637,-0.6121197,0.77235126,1.3844709,0.44099998,0.86300087,0.42200089,0.391,12.778341,13.390461,12.00599,10.836,10.395,9.973,9.54,9.149,0.99398154,0.70087093,0.6860443,0.79363227
464195151909148800,40.148505942898815,58.792602692082404,0.21768114536763428,-1.0394716,1.0304394,2.069911,0.5369997,0.8540001,0.3170004,0.1169999999999991,12.4514475,13.490919,11.421008,9.771,9.234,8.917,8.779,8.662,0.96348333,0.7201622,0.6534739,0.7790398
436132698889138176,45.513595084836425,48.49695422946748,0.42565206995016847,-1.919446,1.4187536,3.3381996,0.8270006,1.2940006,0.467,0.6100000000000003,11.222916,13.142362,9.804162,8.079,7.252,6.785,6.197,5.587,0.9159193,0.6998306,0.7046117,0.7734539
444592650593871616,58.40384587387732,54.53226723507526,0.2009122892487016,-0.8050251,0.9006367,1.7056618,0.49100018,0.9350004,0.44400024,0.37099999999999866,13.182315,13.98734,12.281678,10.852,10.361,9.917,9.45,9.079,0.95194966,0.74336934,0.71899295,0.80477065
251905986605326848,60.333067982277505,53.18948780251554,0.21399473276822314,-1.0572672,1.0389299,2.0961971,0.62900066,1.1240005,0.4949999,0.4299999999999997,13.83253,14.889797,12.7936,11.142,10.513,10.018,9.355,8.925,0.9958839,0.685272,0.78698045,0.8227121
3449596412210709760,83.79916853903497,34.63704570099681,0.20316248616464655,-0.6086035,0.7622261,1.3708296,0.4470005,0.8640003,0.41699982,0.26699999999999946,12.860297,13.468901,12.098071,10.777,10.33,9.913,9.279,9.012,0.9118722,0.7339365,0.7497662,0.7985249
3348877328875818112,90.09209981423002,16.141055635035002,0.39631492893869846,-1.1299152,1.0691986,2.1991138,0.78999996,1.5809999,0.7909999,0.8479999999999999,12.275745,13.405661,11.206547,9.57,8.78,7.989,6.732,5.884,0.9904827,0.79988456,0.8354302,0.87526584
3437298576514599936,94.50342294630718,30.88136543904017,0.14947381053826714,-0.4698,0.6690006,1.1388006,0.98600006,2.0009995,1.0149994,0.8400000000000007,13.307182,13.776982,12.638182,11.492,10.506,9.491,8.227,7.387,0.61399126,0.8530456,0.7750417,0.7473595
